ID_Commessa;Data\Ora;Tipologia;Periferica;Valore;Codice;Descrizione;Encoder
3;15/05/2025 23:29;Silent Warning;7S0302;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;59355554
3;15/05/2025 23:29;Silent Warning;7S0306;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60446298
3;15/05/2025 23:29;Silent Warning;7S0302;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;59355547
3;15/05/2025 23:29;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65183154
3;15/05/2025 23:29;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65183146
3;15/05/2025 23:29;Silent Warning;7S0305;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;64387812
3;15/05/2025 23:29;Silent Warning;7S0305;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;64387801
3;15/05/2025 23:29;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51112846
3;15/05/2025 23:29;Silent Warning;7S0303;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;55541255
3;15/05/2025 23:29;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51112839
3;15/05/2025 23:29;Silent Warning;7S0308;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63254615
3;15/05/2025 23:29;Silent Warning;7S0303;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;55541253
3;15/05/2025 23:29;Silent Warning;7S0308;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63254624
3;15/05/2025 23:29;Silent Warning;7S0202;OFF;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;44048554
3;15/05/2025 23:29;Silent Warning;7S0304;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;52744818
3;15/05/2025 23:29;Silent Warning;7S0302;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48425765
3;15/05/2025 23:29;Silent Warning;7S0304;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;52744818
3;15/05/2025 23:28;Silent Warning;7S0302;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48425773
3;15/05/2025 23:28;Silent Warning;7S0202;ON;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;44064467
3;15/05/2025 23:28;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;67212637
3;15/05/2025 23:28;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;67212632
3;15/05/2025 23:28;Silent Warning;7S0306;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;62633704
3;15/05/2025 23:28;Silent Warning;7S0306;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;62633698
3;15/05/2025 23:28;Silent Warning;7S0301;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57472028
3;15/05/2025 23:28;Silent Warning;7S0301;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57472028
3;15/05/2025 23:28;Silent Warning;7S0401;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;86998870
3;15/05/2025 23:28;Silent Warning;7S0401;ON;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;9215838
3;15/05/2025 23:28;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51130763
3;15/05/2025 23:28;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51130769
3;15/05/2025 23:28;Silent Warning;7S0308;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65787907
3;15/05/2025 23:28;Silent Warning;7S0308;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65787900
3;15/05/2025 23:28;Silent Warning;7S0303;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;61999065
3;15/05/2025 23:28;Silent Warning;7S0303;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;61999059
3;15/05/2025 23:28;Silent Warning;7S0201;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;41527812
3;15/05/2025 23:28;Silent Warning;7S0201;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;41527812
3;15/05/2025 23:28;Silent Warning;7S0304;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;53265429
3;15/05/2025 23:28;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65003718
3;15/05/2025 23:28;Silent Warning;7S0304;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;53265437
3;15/05/2025 23:28;Silent Warning;7S0405;OFF;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;82443528
3;15/05/2025 23:28;Silent Warning;7S0405;ON;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;82443529
3;15/05/2025 23:27;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65003708
3;15/05/2025 23:27;Silent Warning;7S0201;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;41512997
3;15/05/2025 23:27;Silent Warning;7S0302;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60811369
3;15/05/2025 23:27;Silent Warning;7S0306;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60463832
3;15/05/2025 23:27;Silent Warning;7S0306;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60463829
3;15/05/2025 23:27;Silent Warning;7S0302;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60811362
3;15/05/2025 23:27;Silent Warning;7S0201;ON;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;33426495
3;15/05/2025 23:27;Silent Warning;7S0305;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;64377041
3;15/05/2025 23:27;Silent Warning;7S0305;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;64377031
3;15/05/2025 23:27;Silent Warning;7S0308;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63271929
3;15/05/2025 23:27;Silent Warning;7S0308;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63271936
3;15/05/2025 23:27;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;58766424
3;15/05/2025 23:27;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;58766424
3;15/05/2025 23:27;Silent Warning;7S0303;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;55558759
3;15/05/2025 23:27;Silent Warning;7S0303;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;55558759
3;15/05/2025 23:27;Alarm;7S0307;OFF;DB106.DBX8.0;#500 -  Missioni Discesa -  Perdita valore encoder;67689107
3;15/05/2025 23:26;Silent Warning;7S0304;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;52734025
3;15/05/2025 23:26;Silent Warning;7S0304;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;52734025
3;15/05/2025 23:26;Silent Warning;7S0302;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48443224
3;15/05/2025 23:26;Silent Warning;7S0305;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;49965492
3;15/05/2025 23:26;Silent Warning;7S0302;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48443231
3;15/05/2025 23:26;Silent Warning;7S0305;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;49965492
3;15/05/2025 23:26;Alarm;7S0307;ON;DB106.DBX8.0;#500 -  Missioni Discesa -  Perdita valore encoder;67689108
3;15/05/2025 23:26;Silent Warning;7S0306;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;62644515
3;15/05/2025 23:26;Silent Warning;7S0306;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;62644510
3;15/05/2025 23:26;Silent Warning;7S0301;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57103244
3;15/05/2025 23:26;Silent Warning;7S0301;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57103244
3;15/05/2025 23:26;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65021118
3;15/05/2025 23:26;Silent Warning;7S0308;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63298755
3;15/05/2025 23:26;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51148198
3;15/05/2025 23:26;Silent Warning;7S0308;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63298749
3;15/05/2025 23:26;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51148202
3;15/05/2025 23:26;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65021127
3;15/05/2025 23:26;Alarm;7S0303;OFF;DB106.DBX8.0;#500 -  Missioni Discesa -  Perdita valore encoder;61978472
3;15/05/2025 23:26;Alarm;7S0303;ON;DB106.DBX8.0;#500 -  Missioni Discesa -  Perdita valore encoder;61978472
3;15/05/2025 23:26;Silent Warning;7S0304;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;53282831
3;15/05/2025 23:25;Silent Warning;7S0304;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;53282836
3;15/05/2025 23:25;Silent Warning;7S0103;OFF;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003906
3;15/05/2025 23:25;Silent Warning;7S0305;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;64366238
3;15/05/2025 23:25;Silent Warning;7S0103;ON;DB126.DBX6.0;#400 -  Missioni Salita -  Attivata correzione per tolleranza;9003906
3;15/05/2025 23:25;Silent Warning;7S0305;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;64366228
3;15/05/2025 23:25;Silent Warning;7S0302;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60822324
3;15/05/2025 23:25;Silent Warning;7S0306;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60481388
3;15/05/2025 23:25;Silent Warning;7S0302;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60822316
3;15/05/2025 23:25;Silent Warning;7S0306;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60481395
3;15/05/2025 23:25;Silent Warning;7S0303;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;55576092
3;15/05/2025 23:25;Silent Warning;7S0303;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;55576098
3;15/05/2025 23:25;Silent Warning;7S0301;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57499130
3;15/05/2025 23:25;Silent Warning;7S0301;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57499130
3;15/05/2025 23:25;Silent Warning;7S0308;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63314637
3;15/05/2025 23:25;Silent Warning;7S0308;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63314638
3;15/05/2025 23:25;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;67688009
3;15/05/2025 23:25;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;67688000
3;15/05/2025 23:25;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51165639
3;15/05/2025 23:25;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51165637
3;15/05/2025 23:25;Silent Warning;7S0305;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;49982839
3;15/05/2025 23:25;Silent Warning;7S0305;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;49982839
3;15/05/2025 23:24;Silent Warning;7S0304;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;52723255
3;15/05/2025 23:24;Silent Warning;7S0302;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48460663
3;15/05/2025 23:24;Silent Warning;7S0304;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;52723255
3;15/05/2025 23:24;Alarm;7N0102;ON;DB106.DBX0.3;#1004 - Missione Prelievo - Scorta;103087
3;15/05/2025 23:24;Silent Warning;7S0302;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48460670
3;15/05/2025 23:24;Alarm;7S0303;OFF;DB106.DBX8.0;#500 -  Missioni Discesa -  Perdita valore encoder;61967408
3;15/05/2025 23:24;Alarm;7S0303;ON;DB106.DBX8.0;#500 -  Missioni Discesa -  Perdita valore encoder;61967408
3;15/05/2025 23:24;Alarm;7N0102;OFF;DB106.DBX0.3;#1004 - Missione Prelievo - Scorta;103087
3;15/05/2025 23:24;Silent Warning;7S0301;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57120851
3;15/05/2025 23:24;Silent Warning;7S0301;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57120847
3;15/05/2025 23:24;Silent Warning;7S0306;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;62655202
3;15/05/2025 23:24;Silent Warning;7S0405;OFF;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;82444473
3;15/05/2025 23:24;Silent Warning;7S0306;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;62655202
3;15/05/2025 23:24;Silent Warning;7S0405;ON;DB126.DBX4.1;#301 -  Missioni Movimento -  Attivata correzione per aumento velocità;82444427
3;15/05/2025 23:24;Alarm;7S0103;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle;9003900
3;15/05/2025 23:24;Alarm;7S0103;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza;9003900
3;15/05/2025 23:24;Alarm;7N0103;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra;242534
3;15/05/2025 23:24;Alarm;7N0103;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza;242534
3;15/05/2025 23:24;Alarm;7S0101;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza;9000744
3;15/05/2025 23:24;Alarm;7S0101;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle;9000744
3;15/05/2025 23:24;Alarm;7N0102;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra;103087
3;15/05/2025 23:24;Alarm;7N0102;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza;103087
3;15/05/2025 23:24;Alarm;7S0102;OFF;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle;9002322
3;15/05/2025 23:24;Alarm;7S0102;OFF;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza;9002322
3;15/05/2025 23:24;Alarm;7N0101;OFF;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra;3029
3;15/05/2025 23:24;Alarm;7N0101;OFF;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza;3029
3;15/05/2025 23:24;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65038545
3;15/05/2025 23:24;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65038552
3;15/05/2025 23:24;Silent Warning;7S0303;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;55003209
3;15/05/2025 23:24;Silent Warning;7S0303;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;55003209
3;15/05/2025 23:24;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;58755488
3;15/05/2025 23:24;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;58755482
3;15/05/2025 23:23;Silent Warning;7S0305;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;64355450
3;15/05/2025 23:23;Silent Warning;7S0305;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;64355438
3;15/05/2025 23:23;Silent Warning;7S0304;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;53104681
3;15/05/2025 23:23;Silent Warning;7S0304;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;53104689
3;15/05/2025 23:23;Silent Warning;7S0302;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60833324
3;15/05/2025 23:23;Silent Warning;7S0308;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63330976
3;15/05/2025 23:23;Silent Warning;7S0201;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;41565562
3;15/05/2025 23:23;Silent Warning;7S0308;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63330985
3;15/05/2025 23:23;Silent Warning;7S0302;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60833315
3;15/05/2025 23:23;Silent Warning;7S0306;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60514706
3;15/05/2025 23:23;Silent Warning;7S0306;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60514711
3;15/05/2025 23:23;Silent Warning;7S0201;ON;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;33426370
3;15/05/2025 23:23;Silent Warning;7S0403;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;71429754
3;15/05/2025 23:23;Silent Warning;7S0403;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;71429755
3;15/05/2025 23:23;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;67677188
3;15/05/2025 23:23;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;67677190
3;15/05/2025 23:23;Warning;7N0205;OFF;DB116.DBX10.3;#6004 - Missione Spostamento UDC - Trovato sensore di debordo sul lato opposto al senso di marcia;1403055
3;15/05/2025 23:23;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51183089
3;15/05/2025 23:23;Silent Warning;7S0303;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;61966378
3;15/05/2025 23:23;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51183095
3;15/05/2025 23:23;Warning;7N0205;ON;DB116.DBX10.3;#6004 - Missione Spostamento UDC - Trovato sensore di debordo sul lato opposto al senso di marcia;1403055
3;15/05/2025 23:23;Silent Warning;7S0303;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;61966373
3;15/05/2025 23:22;Silent Warning;7S0302;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48315387
3;15/05/2025 23:22;Silent Warning;7S0308;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65777173
3;15/05/2025 23:22;Silent Warning;7S0302;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48315394
3;15/05/2025 23:22;Silent Warning;7S0308;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65777167
3;15/05/2025 23:22;Silent Warning;7S0301;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57137657
3;15/05/2025 23:22;Silent Warning;7S0301;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;57137665
3;15/05/2025 23:22;Silent Warning;7S0306;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;62665924
3;15/05/2025 23:22;Silent Warning;7S0306;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;62665918
3;15/05/2025 23:22;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65055949
3;15/05/2025 23:22;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;65055937
3;15/05/2025 23:22;Silent Warning;7S0305;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;49813934
3;15/05/2025 23:22;Silent Warning;7S0305;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;49813922
3;15/05/2025 23:22;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;58744555
3;15/05/2025 23:22;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;58744555
3;15/05/2025 23:21;Silent Warning;7S0308;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63347375
3;15/05/2025 23:21;Warning;7S0202;OFF;DB116.DBX4.6;#306 -  Missioni Movimento -  Posizionamento fallito;66483846
3;15/05/2025 23:21;Silent Warning;7S0308;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;63347383
3;15/05/2025 23:21;Warning;7S0202;ON;DB116.DBX4.6;#306 -  Missioni Movimento -  Posizionamento fallito;66483856
3;15/05/2025 23:21;Silent Warning;7S0302;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48498650
3;15/05/2025 23:21;Silent Warning;7S0306;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60532196
3;15/05/2025 23:21;Silent Warning;7S0302;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;48498657
3;15/05/2025 23:21;Silent Warning;7S0301;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;56543772
3;15/05/2025 23:21;Silent Warning;7S0306;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;60532204
3;15/05/2025 23:21;Silent Warning;7S0301;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;56543772
3;15/05/2025 23:21;Silent Warning;7S0307;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;67666264
3;15/05/2025 23:21;Silent Warning;7S0307;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;67666257
3;15/05/2025 23:21;Silent Warning;7S0401;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;86998917
3;15/05/2025 23:21;Alarm;7N0103;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra;242534
3;15/05/2025 23:21;Alarm;7N0101;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra;3029
3;15/05/2025 23:21;Silent Warning;7S0401;ON;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;9215778
3;15/05/2025 23:21;Alarm;7N0102;ON;DB106.DBX14.3;#4 - Hardware - Mancanza segnale safe da terra;103087
3;15/05/2025 23:21;Silent Warning;7S0309;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51203525
3;15/05/2025 23:21;Silent Warning;7S0309;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;51203529
3;15/05/2025 23:21;Alarm;7S0101;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle;9000744
3;15/05/2025 23:21;Alarm;7S0101;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza;9000744
3;15/05/2025 23:21;Alarm;7N0103;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza;242534
3;15/05/2025 23:21;Alarm;7S0102;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza;9002322
3;15/05/2025 23:21;Alarm;7S0102;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle;9002322
3;15/05/2025 23:21;Alarm;7S0103;ON;DB106.DBX12.0;#0 -  Generale -  Intervento circuito di sicurezza;9003900
3;15/05/2025 23:21;Alarm;7S0103;ON;DB106.DBX13.4;#12 -  Generale -  Emergenza da shuttle;9003900
3;15/05/2025 23:21;Alarm;7N0101;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza;3029
3;15/05/2025 23:21;Alarm;7N0102;ON;DB106.DBX14.0;#1 - Hardware - Intervento circuito di sicurezza;103087
3;15/05/2025 23:21;Silent Warning;7S0209;OFF;DB126.DBX8.1;#501 -  Missioni Discesa -  correzione per aumento velocità;45054050
3;15/05/2025 23:20;Silent Warning;7S0303;OFF;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;61945523
3;15/05/2025 23:20;Silent Warning;7S0303;ON;DB126.DBX4.0;#300 -  Missioni Movimento -  Attivata correzione per tolleranza;61945517
